qid	docid	in_dense	in_bm25	dense_rank	bm25_rank
Q-0044	CASE-001708	1	0	40	0
Q-0044	CASE-001926	1	1	41	28
Q-0044	CASE-002129	1	1	42	25
Q-0044	CASE-001858	1	0	43	0
Q-0044	CASE-001483	1	0	44	0
Q-0044	CASE-002252	1	0	45	0
Q-0044	CASE-002161	1	0	46	0
Q-0044	CASE-001480	1	0	47	0
Q-0044	CASE-002325	1	1	48	34
Q-0044	CASE-001606	1	0	49	0
Q-0044	CASE-001932	0	1	0	10
Q-0044	CASE-002124	0	1	0	15
Q-0044	CASE-002136	0	1	0	17
Q-0044	CASE-001835	0	1	0	18
Q-0044	CASE-001883	0	1	0	20
Q-0044	CASE-001658	0	1	0	23
Q-0044	CASE-001562	0	1	0	29
Q-0044	CASE-002082	0	1	0	33
Q-0044	CASE-001868	0	1	0	35
Q-0044	CASE-001896	0	1	0	37
Q-0044	CASE-002395	0	1	0	38
Q-0044	CASE-002065	0	1	0	40
Q-0044	CASE-002060	0	1	0	43
Q-0044	CASE-001523	0	1	0	44
Q-0044	CASE-002142	0	1	0	45
Q-0044	CASE-002109	0	1	0	46
Q-0044	CASE-002163	0	1	0	49
Q-0044	CASE-001923	0	1	0	50
Q-0045	CASE-301056	1	1	11	10
Q-0045	CASE-301103	1	0	13	0
Q-0045	CASE-300262	1	0	14	0
Q-0045	CASE-300714	1	1	15	19
Q-0045	CASE-300294	1	1	16	26
Q-0045	CASE-301510	1	1	17	34
Q-0045	CASE-301489	1	0	18	0
Q-0045	CASE-301419	1	0	19	0
Q-0045	CASE-300164	1	0	20	0
Q-0045	CASE-301374	1	0	21	0
Q-0045	CASE-000103	1	0	22	0
Q-0045	CASE-300581	1	1	23	38
Q-0045	CASE-301322	1	0	24	0
Q-0045	CASE-302158	1	1	25	41
Q-0045	CASE-301148	1	0	26	0
Q-0045	CASE-301271	1	1	28	29
Q-0045	CASE-301819	1	0	29	0
Q-0045	CASE-302066	1	0	30	0
Q-0045	CASE-301429	1	0	31	0
Q-0045	CASE-301607	1	0	32	0
Q-0045	CASE-301113	1	0	33	0
Q-0045	CASE-302051	1	0	34	0
Q-0045	CASE-300249	1	0	35	0
Q-0045	CASE-300735	1	0	36	0
Q-0045	CASE-302050	1	0	37	0
Q-0045	CASE-300198	1	0	38	0
Q-0045	CASE-302173	1	0	39	0
Q-0045	CASE-300872	1	0	40	0
Q-0045	CASE-300625	1	0	41	0
Q-0045	CASE-300844	1	0	42	0
Q-0045	CASE-302119	1	0	43	0
Q-0045	CASE-301330	1	0	44	0
Q-0045	CASE-700226	1	0	45	0
Q-0045	CASE-301879	1	0	46	0
Q-0045	CASE-301359	1	1	47	16
Q-0045	CASE-300352	1	0	48	0
Q-0045	CASE-301972	1	1	49	31
Q-0045	CASE-300605	1	0	50	0
Q-0045	CASE-301527	0	1	0	7
Q-0045	CASE-301130	0	1	0	12
Q-0045	CASE-700925	0	1	0	13
Q-0045	CASE-300595	0	1	0	15
Q-0045	CASE-301310	0	1	0	17
Q-0045	CASE-301037	0	1	0	20
Q-0045	CASE-300032	0	1	0	21
Q-0045	CASE-301164	0	1	0	22
Q-0045	CASE-300571	0	1	0	23
Q-0045	CASE-301882	0	1	0	24
Q-0045	CASE-301739	0	1	0	25
Q-0045	CASE-300053	0	1	0	27
Q-0045	CASE-302060	0	1	0	28
Q-0045	CASE-700108	0	1	0	30
Q-0045	CASE-501063	0	1	0	32
Q-0045	CASE-301141	0	1	0	33
Q-0045	CASE-300252	0	1	0	35
Q-0045	CASE-300155	0	1	0	36
Q-0045	CASE-700488	0	1	0	37
Q-0045	CASE-700196	0	1	0	39
Q-0045	CASE-301516	0	1	0	40
Q-0045	CASE-301789	0	1	0	42
Q-0045	CASE-301352	0	1	0	43
Q-0045	CASE-301432	0	1	0	44
Q-0045	CASE-300558	0	1	0	45
Q-0045	CASE-301896	0	1	0	46
Q-0045	CASE-300314	0	1	0	47
Q-0045	CASE-301973	0	1	0	48
Q-0045	CASE-301167	0	1	0	49
Q-0045	CASE-301475	0	1	0	50
Q-0046	CASE-80405	1	0	12	0
Q-0046	CASE-800450	1	0	13	0
Q-0046	CASE-10009	1	0	14	0
Q-0046	CASE-30080	1	0	15	0
Q-0046	CASE-001777	1	1	16	29
Q-0046	CASE-800337	1	0	17	0
Q-0046	CASE-800387	1	0	18	0
Q-0046	CASE-800811	1	0	19	0
Q-0046	CASE-80021	1	0	20	0
Q-0046	CASE-30039	1	0	21	0
Q-0046	CASE-800333	1	0	22	0
Q-0046	CASE-80240	1	0	23	0
Q-0046	CASE-800116	1	0	24	0
Q-0046	CASE-800656	1	0	25	0
Q-0046	CASE-80421	1	0	26	0
Q-0046	CASE-800835	1	0	27	0
Q-0046	CASE-30062	1	0	28	0
Q-0046	CASE-800700	1	0	29	0
Q-0046	CASE-80250	1	1	30	31
Q-0046	CASE-80375	1	0	31	0
Q-0046	CASE-800850	1	0	32	0
Q-0046	CASE-70094	1	0	33	0
Q-0046	CASE-70060	1	0	34	0
Q-0046	CASE-70112	1	0	35	0
Q-0046	CASE-800329	1	1	36	16
Q-0046	CASE-80208	1	0	37	0
Q-0046	CASE-800183	1	0	38	0
Q-0046	CASE-80307	1	0	39	0
Q-0046	CASE-800659	1	0	40	0
Q-0046	CASE-20011	1	1	41	21
Q-0046	CASE-80413	1	0	42	0
Q-0046	CASE-80337	1	0	43	0
Q-0046	CASE-800611	1	0	44	0
Q-0046	CASE-001362	1	0	45	0
Q-0046	CASE-80033	1	0	46	0
Q-0046	CASE-800365	1	0	47	0
Q-0046	CASE-100032	1	0	48	0
Q-0046	CASE-800642	1	0	49	0
Q-0046	CASE-800775	1	0	50	0
Q-0046	CASE-000301	0	1	0	10
Q-0046	CASE-80114	0	1	0	11
Q-0046	CASE-700478	0	1	0	14
Q-0046	CASE-80348	0	1	0	15
Q-0046	CASE-800849	0	1	0	17
Q-0046	CASE-000431	0	1	0	18
Q-0046	CASE-000874	0	1	0	19
Q-0046	CASE-000782	0	1	0	20
Q-0046	CASE-800517	0	1	0	22
Q-0046	CASE-80187	0	1	0	23
Q-0046	CASE-70065	0	1	0	24
Q-0046	CASE-800156	0	1	0	25
Q-0046	CASE-800076	0	1	0	26
Q-0046	CASE-20002	0	1	0	28
Q-0046	CASE-000102	0	1	0	30
Q-0046	CASE-001806	0	1	0	32
Q-0046	CASE-800134	0	1	0	33
Q-0046	CASE-500120	0	1	0	34
Q-0046	CASE-80058	0	1	0	35
Q-0046	CASE-80287	0	1	0	36
Q-0046	CASE-30086	0	1	0	37
Q-0046	CASE-800299	0	1	0	38
Q-0046	CASE-80387	0	1	0	39
Q-0046	CASE-80117	0	1	0	40
Q-0046	CASE-80443	0	1	0	41
Q-0046	CASE-600332	0	1	0	42
Q-0046	CASE-800708	0	1	0	43
Q-0046	CASE-001017	0	1	0	44
Q-0046	CASE-800544	0	1	0	45
Q-0046	CASE-700666	0	1	0	46
Q-0046	CASE-001100	0	1	0	47
Q-0046	CASE-800585	0	1	0	48
Q-0046	CASE-100060	0	1	0	49
Q-0046	CASE-600397	0	1	0	50
Q-0047	CASE-80082	1	1	11	49
Q-0047	CASE-30070	1	0	12	0
Q-0047	CASE-10003	1	1	13	11
Q-0047	CASE-000284	1	0	14	0
Q-0047	CASE-001216	1	0	15	0
Q-0047	CASE-80183	1	1	16	44
Q-0047	CASE-001128	1	0	17	0
Q-0047	CASE-80119	1	0	18	0
Q-0047	CASE-000036	1	1	20	13
Q-0047	CASE-50001	1	0	21	0
Q-0047	CASE-80172	1	0	22	0
Q-0047	CASE-001410	1	1	23	33
Q-0047	CASE-000439	1	0	24	0
Q-0047	CASE-80134	1	0	25	0
Q-0047	CASE-000851	1	0	27	0
Q-0047	CASE-800692	1	0	28	0
Q-0047	CASE-700054	1	0	29	0
Q-0047	CASE-30016	1	0	30	0
Q-0047	CASE-000147	1	0	31	0
Q-0047	CASE-70043	1	0	32	0
Q-0047	CASE-80138	1	0	33	0
Q-0047	CASE-001155	1	0	34	0
Q-0047	CASE-100070	1	0	35	0
Q-0047	CASE-000944	1	0	36	0
Q-0047	CASE-000033	1	1	37	14
Q-0047	CASE-001222	1	0	38	0
Q-0047	CASE-001215	1	0	39	0
Q-0047	CASE-301777	1	0	40	0
Q-0047	CASE-30054	1	0	41	0
Q-0047	CASE-000210	1	0	42	0
Q-0047	CASE-001309	1	1	43	31
Q-0047	CASE-000339	1	1	44	35
Q-0047	CASE-80297	1	0	45	0
Q-0047	CASE-000042	1	1	46	16
Q-0047	CASE-000075	1	0	47	0
Q-0047	CASE-000417	1	0	48	0
Q-0047	CASE-80195	1	0	49	0
Q-0047	CASE-000205	1	1	50	21
Q-0047	CASE-001396	0	1	0	12
Q-0047	CASE-100006	0	1	0	15
Q-0047	CASE-001126	0	1	0	17
Q-0047	CASE-001433	0	1	0	19
Q-0047	CASE-001170	0	1	0	20
Q-0047	CASE-100019	0	1	0	22
Q-0047	CASE-000233	0	1	0	23
Q-0047	CASE-001318	0	1	0	24
Q-0047	CASE-000354	0	1	0	25
Q-0047	CASE-800777	0	1	0	26
Q-0047	CASE-30081	0	1	0	27
Q-0047	CASE-501204	0	1	0	28
Q-0047	CASE-500920	0	1	0	29
Q-0047	CASE-001338	0	1	0	30
Q-0047	CASE-800697	0	1	0	32
Q-0047	CASE-500266	0	1	0	34
Q-0047	CASE-000327	0	1	0	36
Q-0047	CASE-000512	0	1	0	37
Q-0047	CASE-000888	0	1	0	38
Q-0047	CASE-001465	0	1	0	39
Q-0047	CASE-001228	0	1	0	40
Q-0047	CASE-800681	0	1	0	41
Q-0047	CASE-000491	0	1	0	42
Q-0047	CASE-000202	0	1	0	43
Q-0047	CASE-800593	0	1	0	45
Q-0047	CASE-000092	0	1	0	46
Q-0047	CASE-600287	0	1	0	47
Q-0047	CASE-500811	0	1	0	48
Q-0047	CASE-501070	0	1	0	50
Q-0048	CASE-700519	1	1	12	20
Q-0048	CASE-700233	1	0	13	0
Q-0048	CASE-501214	1	0	14	0
Q-0048	CASE-501333	1	0	15	0
Q-0048	CASE-700056	1	1	16	19
Q-0048	CASE-500183	1	0	17	0
Q-0048	CASE-701263	1	1	19	32
Q-0048	CASE-501358	1	1	20	49
Q-0048	CASE-700048	1	0	21	0
Q-0048	CASE-501442	1	0	22	0
Q-0048	CASE-701111	1	0	23	0
Q-0048	CASE-501042	1	0	25	0
Q-0048	CASE-500989	1	0	26	0
Q-0048	CASE-501366	1	0	27	0
Q-0048	CASE-700940	1	0	28	0
Q-0048	CASE-501390	1	0	29	0
Q-0048	CASE-501044	1	0	30	0
Q-0048	CASE-700051	1	0	31	0
Q-0048	CASE-500925	1	1	32	14
Q-0048	CASE-501241	1	0	33	0
Q-0048	CASE-500992	1	0	34	0
Q-0048	CASE-501345	1	0	35	0
Q-0048	CASE-501277	1	0	36	0
Q-0048	CASE-500406	1	0	37	0
Q-0048	CASE-500357	1	0	38	0
Q-0048	CASE-500834	1	0	39	0
Q-0048	CASE-500969	1	0	40	0
Q-0048	CASE-700052	1	0	41	0
Q-0048	CASE-501104	1	0	42	0
Q-0048	CASE-501329	1	1	43	33
Q-0048	CASE-700888	1	0	44	0
Q-0048	CASE-500025	1	0	45	0
Q-0048	CASE-500271	1	0	46	0
Q-0048	CASE-501466	1	0	47	0
Q-0048	CASE-501341	1	0	48	0
Q-0048	CASE-501013	1	1	49	30
Q-0048	CASE-501176	1	0	50	0
Q-0048	CASE-500921	0	1	0	7
Q-0048	CASE-500242	0	1	0	8
Q-0048	CASE-500926	0	1	0	11
Q-0048	CASE-700077	0	1	0	13
Q-0048	CASE-500206	0	1	0	15
Q-0048	CASE-500800	0	1	0	16
Q-0048	CASE-501177	0	1	0	22
Q-0048	CASE-500973	0	1	0	23
Q-0048	CASE-501232	0	1	0	24
Q-0048	CASE-000505	0	1	0	26
Q-0048	CASE-700451	0	1	0	27
Q-0048	CASE-600157	0	1	0	28
Q-0048	CASE-500840	0	1	0	29
Q-0048	CASE-500713	0	1	0	31
Q-0048	CASE-700068	0	1	0	35
Q-0048	CASE-500522	0	1	0	36
Q-0048	CASE-500720	0	1	0	37
Q-0048	CASE-300252	0	1	0	38
Q-0048	CASE-500965	0	1	0	39
Q-0048	CASE-501030	0	1	0	40
Q-0048	CASE-500824	0	1	0	41
Q-0048	CASE-500524	0	1	0	42
Q-0048	CASE-501142	0	1	0	43
Q-0048	CASE-500865	0	1	0	44
Q-0048	CASE-700560	0	1	0	45
Q-0048	CASE-501196	0	1	0	46
Q-0048	CASE-500920	0	1	0	47
Q-0048	CASE-501211	0	1	0	48
Q-0048	CASE-501034	0	1	0	50
Q-0049	CASE-701164	1	0	11	0
Q-0049	CASE-701321	1	1	12	16
Q-0049	CASE-700364	1	1	14	18
Q-0049	CASE-500977	1	0	15	0
Q-0049	CASE-700879	1	0	16	0
Q-0049	CASE-700823	1	0	17	0
Q-0049	CASE-500575	1	0	18	0
Q-0049	CASE-701226	1	0	19	0
Q-0049	CASE-700882	1	0	20	0
Q-0049	CASE-500082	1	0	21	0
Q-0049	CASE-700745	1	0	22	0
Q-0049	CASE-700069	1	1	23	47
Q-0049	CASE-700581	1	0	25	0
Q-0049	CASE-700550	1	0	26	0
Q-0049	CASE-700614	1	0	27	0
Q-0049	CASE-700904	1	0	28	0
Q-0049	CASE-701154	1	0	29	0
Q-0049	CASE-501394	1	0	30	0
Q-0049	CASE-700799	1	0	31	0
Q-0049	CASE-700811	1	1	32	11
Q-0049	CASE-700892	1	0	33	0
Q-0049	CASE-700569	1	0	34	0
Q-0049	CASE-700357	1	0	35	0
Q-0049	CASE-700755	1	1	36	20
Q-0049	CASE-700903	1	0	37	0
Q-0049	CASE-700894	1	0	38	0
Q-0049	CASE-501380	1	0	39	0
Q-0049	CASE-700774	1	0	40	0
Q-0049	CASE-700487	1	0	41	0
Q-0049	CASE-700964	1	0	42	0
Q-0049	CASE-500514	1	0	43	0
Q-0049	CASE-700497	1	0	44	0
Q-0049	CASE-700063	1	0	45	0
Q-0049	CASE-700976	1	0	46	0
Q-0049	CASE-700391	1	0	48	0
Q-0049	CASE-701152	1	0	49	0
Q-0049	CASE-700548	1	0	50	0
Q-0049	CASE-501351	0	1	0	6
Q-0049	CASE-300689	0	1	0	7
Q-0049	CASE-300628	0	1	0	8
Q-0049	CASE-700746	0	1	0	10
Q-0049	CASE-701006	0	1	0	19
Q-0049	CASE-500627	0	1	0	21
Q-0049	CASE-300697	0	1	0	22
Q-0049	CASE-301620	0	1	0	23
Q-0049	CASE-301710	0	1	0	24
Q-0049	CASE-300147	0	1	0	25
Q-0049	CASE-700583	0	1	0	26
Q-0049	CASE-300418	0	1	0	27
Q-0049	CASE-700558	0	1	0	28
Q-0049	CASE-700790	0	1	0	29
Q-0049	CASE-600226	0	1	0	30
Q-0049	CASE-501472	0	1	0	31
Q-0049	CASE-701072	0	1	0	32
Q-0049	CASE-500258	0	1	0	33
Q-0049	CASE-700108	0	1	0	34
Q-0049	CASE-700135	0	1	0	35
Q-0049	CASE-701173	0	1	0	36
Q-0049	CASE-500343	0	1	0	37
Q-0049	CASE-600405	0	1	0	38
Q-0049	CASE-700235	0	1	0	39
Q-0049	CASE-500976	0	1	0	40
Q-0049	CASE-301783	0	1	0	41
Q-0049	CASE-300591	0	1	0	42
Q-0049	CASE-701215	0	1	0	44
Q-0049	CASE-500582	0	1	0	45
Q-0049	CASE-301024	0	1	0	46
Q-0049	CASE-500739	0	1	0	48
Q-0049	CASE-701202	0	1	0	49
Q-0049	CASE-701024	0	1	0	50
Q-0050	CASE-001895	1	1	2	1
Q-0050	CASE-001647	1	0	11	0
Q-0050	CASE-002220	1	0	14	0
Q-0050	CASE-001602	1	1	15	30
Q-0050	CASE-002482	1	0	16	0
Q-0050	CASE-001869	1	0	17	0
Q-0050	CASE-001858	1	0	18	0
Q-0050	CASE-001631	1	1	19	9
Q-0050	CASE-001482	1	0	20	0
Q-0050	CASE-001848	1	0	21	0
Q-0050	CASE-001693	1	1	22	5
Q-0050	CASE-002326	1	0	23	0
Q-0050	CASE-001665	1	0	24	0
Q-0050	CASE-001518	1	1	25	31
Q-0050	CASE-001760	1	0	26	0
Q-0050	CASE-002167	1	0	27	0
Q-0050	CASE-001660	1	0	28	0
Q-0050	CASE-002113	1	0	29	0
Q-0050	CASE-002144	1	0	30	0
Q-0050	CASE-002327	1	0	31	0
Q-0050	CASE-002136	1	0	32	0
Q-0050	CASE-002245	1	0	34	0
Q-0050	CASE-001510	1	0	35	0
Q-0050	CASE-002350	1	0	36	0
Q-0050	CASE-002142	1	1	38	39
Q-0050	CASE-002060	1	0	39	0
Q-0050	CASE-001639	1	0	40	0
Q-0050	CASE-001620	1	0	41	0
Q-0050	CASE-001688	1	0	42	0
Q-0050	CASE-001536	1	1	43	14
Q-0050	CASE-001932	1	1	44	34
Q-0050	CASE-001846	1	0	45	0
Q-0050	CASE-002122	1	0	46	0
Q-0050	CASE-002405	1	0	47	0
Q-0050	CASE-001753	1	1	48	18
Q-0050	CASE-002161	1	0	49	0
Q-0050	CASE-002141	1	1	50	47
Q-0050	CASE-002365	0	1	0	7
Q-0050	CASE-002124	0	1	0	13
Q-0050	CASE-002153	0	1	0	16
Q-0050	CASE-001562	0	1	0	17
Q-0050	CASE-002475	0	1	0	20
Q-0050	CASE-001888	0	1	0	21
Q-0050	CASE-002506	0	1	0	22
Q-0050	CASE-001843	0	1	0	23
Q-0050	CASE-002450	0	1	0	24
Q-0050	CASE-001791	0	1	0	25
Q-0050	CASE-001868	0	1	0	26
Q-0050	CASE-001720	0	1	0	27
Q-0050	CASE-001630	0	1	0	28
Q-0050	CASE-002163	0	1	0	29
Q-0050	CASE-002398	0	1	0	33
Q-0050	CASE-001695	0	1	0	37
Q-0050	CASE-002343	0	1	0	38
Q-0050	CASE-002129	0	1	0	40
Q-0050	CASE-002325	0	1	0	41
Q-0050	CASE-001618	0	1	0	42
Q-0050	CASE-002064	0	1	0	43
Q-0050	CASE-001672	0	1	0	44
Q-0050	CASE-001648	0	1	0	45
Q-0050	CASE-001604	0	1	0	48
Q-0050	CASE-001835	0	1	0	49
Q-0050	CASE-002058	0	1	0	50
Q-0051	CASE-700494	1	0	22	0
Q-0051	CASE-701101	1	1	23	42
Q-0051	CASE-700401	1	1	24	37
Q-0051	CASE-700470	1	0	25	0
Q-0051	CASE-700703	1	0	27	0
Q-0051	CASE-700802	1	0	28	0
Q-0051	CASE-701291	1	0	29	0
Q-0051	CASE-700901	1	0	31	0
Q-0051	CASE-700927	1	0	33	0
Q-0051	CASE-700725	1	0	34	0
Q-0051	CASE-701110	1	1	35	48
Q-0051	CASE-701220	1	0	36	0
Q-0051	CASE-700375	1	0	37	0
Q-0051	CASE-700975	1	0	38	0
Q-0051	CASE-700519	1	0	39	0
Q-0051	CASE-700739	1	0	40	0
Q-0051	CASE-701080	1	0	41	0
Q-0051	CASE-700458	1	1	42	40
Q-0051	CASE-501307	1	0	43	0
Q-0051	CASE-700468	1	1	44	30
Q-0051	CASE-700463	1	0	45	0
Q-0051	CASE-701134	1	0	47	0
Q-0051	CASE-700650	1	0	48	0
Q-0051	CASE-700893	1	0	49	0
Q-0051	CASE-700525	1	0	50	0
Q-0051	CASE-700895	0	1	0	21
Q-0051	CASE-700560	0	1	0	22
Q-0051	CASE-501167	0	1	0	23
Q-0051	CASE-700824	0	1	0	24
Q-0051	CASE-700422	0	1	0	25
Q-0051	CASE-700446	0	1	0	26
Q-0051	CASE-700497	0	1	0	27
Q-0051	CASE-701039	0	1	0	28
Q-0051	CASE-701229	0	1	0	29
Q-0051	CASE-500079	0	1	0	31
Q-0051	CASE-700888	0	1	0	32
Q-0051	CASE-700531	0	1	0	33
Q-0051	CASE-700795	0	1	0	34
Q-0051	CASE-700392	0	1	0	35
Q-0051	CASE-701325	0	1	0	36
Q-0051	CASE-701109	0	1	0	38
Q-0051	CASE-700963	0	1	0	39
Q-0051	CASE-701107	0	1	0	41
Q-0051	CASE-700534	0	1	0	43
Q-0051	CASE-701290	0	1	0	44
Q-0051	CASE-701102	0	1	0	45
Q-0051	CASE-700053	0	1	0	46
Q-0051	CASE-700920	0	1	0	47
Q-0051	CASE-700495	0	1	0	49
Q-0051	CASE-700848	0	1	0	50
Q-0052	CASE-701028	1	1	24	33
Q-0052	CASE-701320	1	1	27	50
Q-0052	CASE-700366	1	1	28	48
Q-0052	CASE-700873	1	1	29	21
Q-0052	CASE-701046	1	0	31	0
Q-0052	CASE-700411	1	1	32	40
Q-0052	CASE-701191	1	1	33	23
Q-0052	CASE-700551	1	0	34	0
Q-0052	CASE-700968	1	1	35	25
Q-0052	CASE-700425	1	1	36	47
Q-0052	CASE-501120	1	1	37	22
Q-0052	CASE-700842	1	0	38	0
Q-0052	CASE-501011	1	0	39	0
Q-0052	CASE-700483	1	1	40	30
Q-0052	CASE-700648	1	0	41	0
Q-0052	CASE-700535	1	1	42	42
Q-0052	CASE-700388	1	0	44	0
Q-0052	CASE-701038	1	0	45	0
Q-0052	CASE-701144	1	1	47	44
Q-0052	CASE-700488	1	0	48	0
Q-0052	CASE-700734	1	0	50	0
Q-0052	CASE-701050	0	1	0	26
Q-0052	CASE-701088	0	1	0	27
Q-0052	CASE-700521	0	1	0	31
Q-0052	CASE-500662	0	1	0	32
Q-0052	CASE-700692	0	1	0	36
Q-0052	CASE-700378	0	1	0	37
Q-0052	CASE-700512	0	1	0	38
Q-0052	CASE-700485	0	1	0	41
Q-0052	CASE-700642	0	1	0	43
Q-0052	CASE-700745	0	1	0	45
Q-0052	CASE-700747	0	1	0	49
Q-0054	CASE-701229	1	0	21	0
Q-0054	CASE-700507	1	0	22	0
Q-0054	CASE-700469	1	1	23	50
Q-0054	CASE-700983	1	0	25	0
Q-0054	CASE-701104	1	0	27	0
Q-0054	CASE-700611	1	0	28	0
Q-0054	CASE-701052	1	0	29	0
Q-0054	CASE-700391	1	0	30	0
Q-0054	CASE-700753	1	0	31	0
Q-0054	CASE-701094	1	0	32	0
Q-0054	CASE-700452	1	0	33	0
Q-0054	CASE-700053	1	0	34	0
Q-0054	CASE-701278	1	0	35	0
Q-0054	CASE-700560	1	1	36	22
Q-0054	CASE-700400	1	0	37	0
Q-0054	CASE-701102	1	1	38	37
Q-0054	CASE-500962	1	0	39	0
Q-0054	CASE-700802	1	0	40	0
Q-0054	CASE-700937	1	0	41	0
Q-0054	CASE-701224	1	0	42	0
Q-0054	CASE-701080	1	0	43	0
Q-0054	CASE-700971	1	0	44	0
Q-0054	CASE-700730	1	0	45	0
Q-0054	CASE-701101	1	0	46	0
Q-0054	CASE-700460	1	0	47	0
Q-0054	CASE-700709	1	0	48	0
Q-0054	CASE-700534	1	0	49	0
Q-0054	CASE-700612	1	0	50	0
Q-0054	CASE-700824	0	1	0	21
Q-0054	CASE-700559	0	1	0	25
Q-0054	CASE-700557	0	1	0	26
Q-0054	CASE-700403	0	1	0	27
Q-0054	CASE-700927	0	1	0	28
Q-0054	CASE-701189	0	1	0	29
Q-0054	CASE-700615	0	1	0	30
Q-0054	CASE-701127	0	1	0	31
Q-0054	CASE-700929	0	1	0	32
Q-0054	CASE-701280	0	1	0	33
Q-0054	CASE-701248	0	1	0	35
Q-0054	CASE-700519	0	1	0	36
Q-0054	CASE-701109	0	1	0	38
Q-0054	CASE-700495	0	1	0	39
Q-0054	CASE-700480	0	1	0	41
Q-0054	CASE-700762	0	1	0	42
Q-0054	CASE-700681	0	1	0	43
Q-0054	CASE-700508	0	1	0	44
Q-0054	CASE-700932	0	1	0	45
Q-0054	CASE-701217	0	1	0	46
Q-0054	CASE-700289	0	1	0	47
Q-0054	CASE-700369	0	1	0	48
Q-0054	CASE-701025	0	1	0	49
Q-0055	CASE-701137	1	1	21	36
Q-0055	CASE-700647	1	1	22	21
Q-0055	CASE-700799	1	0	26	0
Q-0055	CASE-501142	1	0	27	0
Q-0055	CASE-701222	1	1	28	24
Q-0055	CASE-701278	1	0	29	0
Q-0055	CASE-700705	1	0	30	0
Q-0055	CASE-501319	1	0	31	0
Q-0055	CASE-700775	1	0	33	0
Q-0055	CASE-701124	1	0	34	0
Q-0055	CASE-700469	1	0	35	0
Q-0055	CASE-701224	1	0	36	0
Q-0055	CASE-700614	1	1	37	35
Q-0055	CASE-701066	1	0	38	0
Q-0055	CASE-700953	1	0	39	0
Q-0055	CASE-700681	1	0	40	0
Q-0055	CASE-700845	1	0	41	0
Q-0055	CASE-700627	1	1	42	48
Q-0055	CASE-500855	1	0	43	0
Q-0055	CASE-700971	1	0	44	0
Q-0055	CASE-700407	1	0	45	0
Q-0055	CASE-700937	1	1	46	40
Q-0055	CASE-700763	1	0	47	0
Q-0055	CASE-701276	1	0	48	0
Q-0055	CASE-700635	1	1	49	22
Q-0055	CASE-700927	1	0	50	0
Q-0055	CASE-701223	0	1	0	23
Q-0055	CASE-501041	0	1	0	25
Q-0055	CASE-701065	0	1	0	26
Q-0055	CASE-700885	0	1	0	28
Q-0055	CASE-700498	0	1	0	31
Q-0055	CASE-500144	0	1	0	32
Q-0055	CASE-500957	0	1	0	33
Q-0055	CASE-700910	0	1	0	34
Q-0055	CASE-701261	0	1	0	37
Q-0055	CASE-500995	0	1	0	38
Q-0055	CASE-700516	0	1	0	39
Q-0055	CASE-701017	0	1	0	41
Q-0055	CASE-500773	0	1	0	42
Q-0055	CASE-000061	0	1	0	43
Q-0055	CASE-700886	0	1	0	44
Q-0055	CASE-701042	0	1	0	45
Q-0055	CASE-700853	0	1	0	46
Q-0055	CASE-700686	0	1	0	49
Q-0055	CASE-100017	0	1	0	50
Q-0056	CASE-700760	1	1	21	44
Q-0056	CASE-700940	1	1	22	43
Q-0056	CASE-700059	1	0	24	0
Q-0056	CASE-700057	1	0	25	0
Q-0056	CASE-80334	1	0	26	0
Q-0056	CASE-701103	1	1	28	22
Q-0056	CASE-700833	1	0	29	0
Q-0056	CASE-700445	1	0	30	0
Q-0056	CASE-700451	1	0	32	0
Q-0056	CASE-700937	1	0	33	0
Q-0056	CASE-701146	1	0	34	0
Q-0056	CASE-701041	1	0	35	0
Q-0056	CASE-700397	1	0	36	0
Q-0056	CASE-700834	1	0	37	0
Q-0056	CASE-001063	1	0	38	0
Q-0056	CASE-002306	1	0	39	0
Q-0056	CASE-701267	1	0	40	0
Q-0056	CASE-701308	1	0	42	0
Q-0056	CASE-701217	1	0	43	0
Q-0056	CASE-100010	1	0	44	0
Q-0056	CASE-001232	1	0	45	0
Q-0056	CASE-701170	1	0	46	0
Q-0056	CASE-700056	1	0	47	0
Q-0056	CASE-700632	1	0	48	0
Q-0056	CASE-001410	1	0	49	0
Q-0056	CASE-700932	1	0	50	0
Q-0056	CASE-001203	0	1	0	21
Q-0056	CASE-001302	0	1	0	23
Q-0056	CASE-000592	0	1	0	25
Q-0056	CASE-700087	0	1	0	26
Q-0056	CASE-001809	0	1	0	27
Q-0056	CASE-000830	0	1	0	28
Q-0056	CASE-002332	0	1	0	29
Q-0056	CASE-600170	0	1	0	30
Q-0056	CASE-800376	0	1	0	31
Q-0056	CASE-000456	0	1	0	32
Q-0056	CASE-800472	0	1	0	33
Q-0056	CASE-600184	0	1	0	35
Q-0056	CASE-800450	0	1	0	36
Q-0056	CASE-100021	0	1	0	37
Q-0056	CASE-001474	0	1	0	38
Q-0056	CASE-700681	0	1	0	39
Q-0056	CASE-002498	0	1	0	40
Q-0056	CASE-701299	0	1	0	41
Q-0056	CASE-001241	0	1	0	42
Q-0056	CASE-700493	0	1	0	45
Q-0056	CASE-001757	0	1	0	46
Q-0056	CASE-600438	0	1	0	47
Q-0056	CASE-30031	0	1	0	48
Q-0056	CASE-700749	0	1	0	49
Q-0056	CASE-001769	0	1	0	50
Q-0057	CASE-500860	1	1	23	27
